id,instrument,direction,quantity,opened_at,closed_at,open_price,close_price,commission,net_pnl,setup
W0648,ESZ4,Short,2.0,2023-11-23 09:45:00,2023-11-23 14:45:00,4399.50,4406.25,8.40,-683.40,trend
W0649,ESZ4,Long,2.0,2023-11-24 09:45:00,2023-11-24 14:45:00,4815.25,4816.00,8.40,66.60,trend
W0650,ESZ4,Long,2.0,2023-11-27 09:45:00,2023-11-27 10:45:00,4516.25,4509.25,8.40,-708.40,trend
W0651,ESZ4,Short,2.0,2023-11-28 09:45:00,2023-11-28 11:45:00,4214.50,4208.75,8.40,566.60,trend
W0652,ESZ4,Long,2.0,2023-11-29 09:45:00,2023-11-29 10:45:00,4703.50,4713.25,8.40,966.60,trend
W0653,ESZ4,Long,2.0,2023-11-30 09:45:00,2023-11-30 10:45:00,5128.25,5125.00,8.40,-333.40,trend
W0654,ESZ4,Short,2.0,2023-12-01 09:45:00,2023-12-01 10:45:00,4638.50,4634.75,8.40,366.60,trend
W0655,ESZ4,Short,2.0,2023-12-04 09:45:00,2023-12-04 10:45:00,4984.75,4987.75,8.40,-308.40,trend
W0656,ESZ4,Long,2.0,2023-12-05 09:45:00,2023-12-05 12:45:00,5125.50,5124.50,8.40,-108.40,trend
W0657,ESZ4,Long,2.0,2023-12-06 09:45:00,2023-12-06 13:45:00,4656.25,4665.75,8.40,941.60,trend
W0658,ESZ4,Long,2.0,2023-12-07 09:45:00,2023-12-07 14:45:00,5105.75,5105.00,8.40,-83.40,trend
W0659,ESZ4,Short,2.0,2023-12-08 09:45:00,2023-12-08 13:45:00,4780.50,4780.50,8.40,-8.40,trend
W0660,ESZ4,Short,2.0,2023-12-11 09:45:00,2023-12-11 10:45:00,4491.75,4488.00,8.40,366.60,trend
W0661,ESZ4,Short,2.0,2023-12-12 09:45:00,2023-12-12 10:45:00,4287.00,4295.50,8.40,-858.40,trend
W0662,ESZ4,Long,2.0,2023-12-13 09:45:00,2023-12-13 14:45:00,4908.25,4908.25,8.40,-8.40,trend
W0663,ESZ4,Long,2.0,2023-12-14 09:45:00,2023-12-14 12:45:00,5123.50,5122.75,8.40,-83.40,trend
W0664,ESZ4,Short,2.0,2023-12-15 09:45:00,2023-12-15 10:45:00,4944.50,4944.25,8.40,16.60,trend
W0665,ESZ4,Short,2.0,2023-12-18 09:45:00,2023-12-18 11:45:00,5022.00,5020.50,8.40,141.60,trend
W0666,ESZ4,Long,2.0,2023-12-19 09:45:00,2023-12-19 12:45:00,4349.00,4358.50,8.40,941.60,trend
W0667,ESZ4,Short,2.0,2023-12-20 09:45:00,2023-12-20 14:45:00,4661.50,4664.75,8.40,-333.40,trend
W0668,ESZ4,Long,2.0,2023-12-21 09:45:00,2023-12-21 12:45:00,4937.00,4937.50,8.40,41.60,trend
W0669,ESZ4,Short,2.0,2023-12-22 09:45:00,2023-12-22 11:45:00,4258.00,4258.00,8.40,-8.40,trend
W0670,ESZ4,Short,2.0,2023-12-25 09:45:00,2023-12-25 12:45:00,4481.25,4485.00,8.40,-383.40,trend
W0671,ESZ4,Long,2.0,2023-12-26 09:45:00,2023-12-26 14:45:00,4468.25,4470.25,8.40,191.60,trend
W0672,ESZ4,Short,2.0,2023-12-27 09:45:00,2023-12-27 13:45:00,4712.50,4706.00,8.40,641.60,trend
W0673,ESZ4,Long,2.0,2023-12-28 09:45:00,2023-12-28 12:45:00,4328.75,4325.75,8.40,-308.40,trend
W0674,ESZ4,Short,2.0,2023-12-29 09:45:00,2023-12-29 11:45:00,4266.00,4272.25,8.40,-633.40,trend
W0675,ESZ4,Long,2.0,2024-01-01 09:45:00,2024-01-01 12:45:00,4723.25,4723.75,8.40,41.60,trend
W0676,ESZ4,Long,2.0,2024-01-02 09:45:00,2024-01-02 11:45:00,4282.75,4286.00,8.40,316.60,trend
W0677,ESZ4,Long,2.0,2024-01-03 09:45:00,2024-01-03 13:45:00,4957.50,4963.50,8.40,591.60,trend
W0678,ESZ4,Long,2.0,2024-01-04 09:45:00,2024-01-04 10:45:00,4498.75,4499.00,8.40,16.60,trend
W0679,ESZ4,Short,2.0,2024-01-05 09:45:00,2024-01-05 11:45:00,4626.75,4614.25,8.40,1241.60,trend
W0680,ESZ4,Long,2.0,2024-01-08 09:45:00,2024-01-08 14:45:00,5075.75,5068.50,8.40,-733.40,trend
W0681,ESZ4,Short,2.0,2024-01-09 09:45:00,2024-01-09 12:45:00,4421.75,4411.50,8.40,1016.60,trend
W0682,ESZ4,Short,2.0,2024-01-10 09:45:00,2024-01-10 11:45:00,4340.50,4342.25,8.40,-183.40,trend
W0683,ESZ4,Short,2.0,2024-01-11 09:45:00,2024-01-11 10:45:00,5139.75,5143.75,8.40,-408.40,trend
W0684,ESZ4,Short,2.0,2024-01-12 09:45:00,2024-01-12 12:45:00,4206.25,4201.00,8.40,516.60,trend
W0685,ESZ4,Short,2.0,2024-01-15 09:45:00,2024-01-15 12:45:00,4322.75,4322.00,8.40,66.60,trend
W0686,ESZ4,Short,2.0,2024-01-16 09:45:00,2024-01-16 10:45:00,4242.00,4230.75,8.40,1116.60,trend
W0687,ESZ4,Long,2.0,2024-01-17 09:45:00,2024-01-17 10:45:00,4791.50,4789.00,8.40,-258.40,trend
W0688,ESZ4,Short,2.0,2024-01-18 09:45:00,2024-01-18 13:45:00,4995.00,4992.00,8.40,291.60,trend
W0689,ESZ4,Short,2.0,2024-01-19 09:45:00,2024-01-19 10:45:00,4544.00,4545.75,8.40,-183.40,trend
W0690,ESZ4,Short,2.0,2024-01-22 09:45:00,2024-01-22 14:45:00,4393.00,4393.75,8.40,-83.40,trend
W0691,ESZ4,Long,2.0,2024-01-23 09:45:00,2024-01-23 12:45:00,4312.00,4319.00,8.40,691.60,trend
W0692,ESZ4,Short,2.0,2024-01-24 09:45:00,2024-01-24 14:45:00,4288.00,4287.75,8.40,16.60,trend
W0693,ESZ4,Short,2.0,2024-01-25 09:45:00,2024-01-25 14:45:00,4508.50,4509.25,8.40,-83.40,trend
W0694,ESZ4,Short,2.0,2024-01-26 09:45:00,2024-01-26 10:45:00,4799.25,4802.75,8.40,-358.40,trend
W0695,ESZ4,Short,2.0,2024-01-29 09:45:00,2024-01-29 10:45:00,4573.75,4581.25,8.40,-758.40,trend
W0696,ESZ4,Short,2.0,2024-01-30 09:45:00,2024-01-30 11:45:00,4995.50,4990.50,8.40,491.60,trend
W0697,ESZ4,Long,2.0,2024-01-31 09:45:00,2024-01-31 10:45:00,4305.25,4304.50,8.40,-83.40,trend
W0698,ESZ4,Short,2.0,2024-02-01 09:45:00,2024-02-01 10:45:00,4227.00,4227.75,8.40,-83.40,trend
W0699,ESZ4,Long,2.0,2024-02-02 09:45:00,2024-02-02 14:45:00,5193.25,5201.75,8.40,841.60,trend
W0700,ESZ4,Long,2.0,2024-02-05 09:45:00,2024-02-05 12:45:00,4974.50,4975.50,8.40,91.60,trend
W0701,ESZ4,Long,2.0,2024-02-06 09:45:00,2024-02-06 12:45:00,4640.50,4639.00,8.40,-158.40,trend
W0702,ESZ4,Long,2.0,2024-02-07 09:45:00,2024-02-07 14:45:00,4757.75,4756.75,8.40,-108.40,trend
W0703,ESZ4,Short,2.0,2024-02-08 09:45:00,2024-02-08 14:45:00,4286.00,4282.75,8.40,316.60,trend
W0704,ESZ4,Long,2.0,2024-02-09 09:45:00,2024-02-09 11:45:00,4901.25,4895.00,8.40,-633.40,trend
W0705,ESZ4,Short,2.0,2024-02-12 09:45:00,2024-02-12 13:45:00,4714.75,4720.75,8.40,-608.40,trend
W0706,ESZ4,Long,2.0,2024-02-13 09:45:00,2024-02-13 11:45:00,4414.75,4414.25,8.40,-58.40,trend
W0707,ESZ4,Long,2.0,2024-02-14 09:45:00,2024-02-14 14:45:00,5126.50,5125.25,8.40,-133.40,trend
W0708,ESZ4,Long,2.0,2024-02-15 09:45:00,2024-02-15 10:45:00,4366.75,4362.25,8.40,-458.40,trend
W0709,ESZ4,Short,2.0,2024-02-16 09:45:00,2024-02-16 10:45:00,4872.25,4868.00,8.40,416.60,trend
W0710,ESZ4,Long,2.0,2024-02-19 09:45:00,2024-02-19 10:45:00,4446.75,4452.75,8.40,591.60,trend
W0711,ESZ4,Short,2.0,2024-02-20 09:45:00,2024-02-20 13:45:00,4854.25,4858.00,8.40,-383.40,trend
W0712,ESZ4,Long,2.0,2024-02-21 09:45:00,2024-02-21 10:45:00,4796.00,4799.25,8.40,316.60,trend
W0713,ESZ4,Long,2.0,2024-02-22 09:45:00,2024-02-22 13:45:00,4333.00,4336.00,8.40,291.60,trend
W0714,ESZ4,Short,2.0,2024-02-23 09:45:00,2024-02-23 12:45:00,4693.00,4686.25,8.40,666.60,trend
W0715,ESZ4,Long,2.0,2024-02-26 09:45:00,2024-02-26 14:45:00,4963.25,4963.50,8.40,16.60,trend
W0716,ESZ4,Long,2.0,2024-02-27 09:45:00,2024-02-27 14:45:00,4854.75,4854.00,8.40,-83.40,trend
W0717,ESZ4,Short,2.0,2024-02-28 09:45:00,2024-02-28 12:45:00,4709.50,4709.50,8.40,-8.40,trend
W0718,ESZ4,Long,2.0,2024-02-29 09:45:00,2024-02-29 11:45:00,4687.00,4678.75,8.40,-833.40,trend
W0719,ESZ4,Long,2.0,2024-03-01 09:45:00,2024-03-01 14:45:00,4837.25,4845.00,8.40,766.60,trend
W0720,ESZ4,Short,2.0,2024-03-04 09:45:00,2024-03-04 10:45:00,4548.00,4553.50,8.40,-558.40,trend
W0721,ESZ4,Short,2.0,2024-03-05 09:45:00,2024-03-05 11:45:00,4628.25,4630.25,8.40,-208.40,trend
W0722,ESZ4,Long,2.0,2024-03-06 09:45:00,2024-03-06 14:45:00,5177.25,5173.75,8.40,-358.40,trend
W0723,ESZ4,Long,2.0,2024-03-07 09:45:00,2024-03-07 10:45:00,5032.25,5032.25,8.40,-8.40,trend
W0724,ESZ4,Long,2.0,2024-03-08 09:45:00,2024-03-08 12:45:00,4949.75,4954.25,8.40,441.60,trend
W0725,ESZ4,Short,2.0,2024-03-11 09:45:00,2024-03-11 10:45:00,4463.50,4458.50,8.40,491.60,trend
W0726,ESZ4,Short,2.0,2024-03-12 09:45:00,2024-03-12 10:45:00,4985.50,4985.50,8.40,-8.40,trend
W0727,ESZ4,Long,2.0,2024-03-13 09:45:00,2024-03-13 14:45:00,4280.00,4282.75,8.40,266.60,trend
W0728,ESZ4,Short,2.0,2024-03-14 09:45:00,2024-03-14 10:45:00,4901.25,4903.25,8.40,-208.40,trend
W0729,ESZ4,Short,2.0,2024-03-15 09:45:00,2024-03-15 11:45:00,4705.25,4701.00,8.40,416.60,trend
W0730,ESZ4,Long,2.0,2024-03-18 09:45:00,2024-03-18 13:45:00,4516.50,4525.00,8.40,841.60,trend
W0731,ESZ4,Short,2.0,2024-03-19 09:45:00,2024-03-19 10:45:00,4819.25,4820.75,8.40,-158.40,trend
W0732,ESZ4,Long,2.0,2024-03-20 09:45:00,2024-03-20 13:45:00,4846.75,4852.75,8.40,591.60,trend
W0733,ESZ4,Long,2.0,2024-03-21 09:45:00,2024-03-21 13:45:00,4539.00,4546.50,8.40,741.60,trend
W0734,ESZ4,Short,2.0,2024-03-22 09:45:00,2024-03-22 12:45:00,4404.50,4403.75,8.40,66.60,trend
W0735,ESZ4,Long,2.0,2024-03-25 09:45:00,2024-03-25 12:45:00,5103.00,5101.25,8.40,-183.40,trend
W0736,ESZ4,Long,2.0,2024-03-26 09:45:00,2024-03-26 10:45:00,4622.25,4627.75,8.40,541.60,trend
W0737,ESZ4,Long,2.0,2024-03-27 09:45:00,2024-03-27 10:45:00,4515.50,4512.00,8.40,-358.40,trend
W0738,ESZ4,Short,2.0,2024-03-28 09:45:00,2024-03-28 11:45:00,4853.50,4851.75,8.40,166.60,trend
W0739,ESZ4,Long,2.0,2024-03-29 09:45:00,2024-03-29 11:45:00,4859.50,4861.25,8.40,166.60,trend
W0740,ESZ4,Short,2.0,2024-04-01 09:45:00,2024-04-01 13:45:00,4657.00,4646.75,8.40,1016.60,trend
W0741,ESZ4,Long,2.0,2024-04-02 09:45:00,2024-04-02 13:45:00,5186.25,5187.75,8.40,141.60,trend
W0742,ESZ4,Long,2.0,2024-04-03 09:45:00,2024-04-03 12:45:00,4258.50,4255.75,8.40,-283.40,trend
W0743,ESZ4,Long,2.0,2024-04-04 09:45:00,2024-04-04 11:45:00,5105.50,5101.75,8.40,-383.40,trend
W0744,ESZ4,Long,2.0,2024-04-05 09:45:00,2024-04-05 11:45:00,5085.50,5090.00,8.40,441.60,trend
W0745,ESZ4,Long,2.0,2024-04-08 09:45:00,2024-04-08 13:45:00,4554.75,4549.75,8.40,-508.40,trend
W0746,ESZ4,Short,2.0,2024-04-09 09:45:00,2024-04-09 14:45:00,4489.50,4494.25,8.40,-483.40,trend
W0747,ESZ4,Long,2.0,2024-04-10 09:45:00,2024-04-10 13:45:00,4855.50,4858.75,8.40,316.60,trend
W0748,ESZ4,Long,2.0,2024-04-11 09:45:00,2024-04-11 11:45:00,4270.75,4268.25,8.40,-258.40,trend
W0749,ESZ4,Short,2.0,2024-04-12 09:45:00,2024-04-12 12:45:00,5002.25,4988.75,8.40,1341.60,trend
W0750,ESZ4,Short,2.0,2024-04-15 09:45:00,2024-04-15 11:45:00,4349.50,4355.00,8.40,-558.40,trend
W0751,ESZ4,Long,2.0,2024-04-16 09:45:00,2024-04-16 12:45:00,5099.75,5101.25,8.40,141.60,trend
W0752,ESZ4,Short,2.0,2024-04-17 09:45:00,2024-04-17 11:45:00,4289.75,4300.75,8.40,-1108.40,trend
W0753,ESZ4,Short,2.0,2024-04-18 09:45:00,2024-04-18 10:45:00,4879.75,4877.50,8.40,216.60,trend
W0754,ESZ4,Long,2.0,2024-04-19 09:45:00,2024-04-19 13:45:00,4479.00,4483.25,8.40,416.60,trend
W0755,ESZ4,Short,2.0,2024-04-22 09:45:00,2024-04-22 13:45:00,4826.25,4838.75,8.40,-1258.40,trend
W0756,ESZ4,Short,2.0,2024-04-23 09:45:00,2024-04-23 13:45:00,4229.75,4231.00,8.40,-133.40,trend
W0757,ESZ4,Short,2.0,2024-04-24 09:45:00,2024-04-24 11:45:00,4814.25,4811.50,8.40,266.60,trend
W0758,ESZ4,Long,2.0,2024-04-25 09:45:00,2024-04-25 14:45:00,4727.50,4735.25,8.40,766.60,trend
W0759,ESZ4,Long,2.0,2024-04-26 09:45:00,2024-04-26 12:45:00,4463.50,4468.00,8.40,441.60,trend
W0760,ESZ4,Short,2.0,2024-04-29 09:45:00,2024-04-29 12:45:00,4470.50,4477.00,8.40,-658.40,trend
